Adams Elementary,Santa Barbara,93105,https://adams.sbunified.org/
Vista Nueva Career and Technology High,Sacramento,95838,http://vnhs.twinriversusd.org/
Animo Phillis Wheatley Charter Middle,Los Angeles,90047,https://www.cde.ca.gov/schooldirectory/details?cdscode=19647330124024
Animo Jackie Robinson High,Los Angeles,90007,https://ca.greendot.org/jackierobinson/
Sierra Elementary,Rocklin,95677,https://ses.rocklinusd.org/
Sycamore Rocks Elementary,Apple Valley,92307,https://www.cde.ca.gov/schooldirectory/details?cdscode=36750776112825
Easton Community Day,Fresno,93706,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=10767780108993
Lucerne Valley Elementary,Lucerne Valley,92356,http://lucernevalleyusd.org/
Windsor Creek Elementary,Windsor,95492,https://www.cde.ca.gov/SchoolDirectory/details?cdscode=49753586116024
Sierra View Elementary,Madera,93636,https://sv.gvusd.org/
Kavod Charter,San Diego,92111,https://kavodelementary.org/
Lifeline Education Charter,Compton,90221,https://www.lifelinecharterschool.com/
Independence Continuation High,Madera,93636,https://www.cde.ca.gov/schooldirectory/details?cdscode=20755802030161
Pleasanton Middle,Pleasanton,94566,https://pleasantonmiddle.pleasantonusd.net/
Preschool,Lake Elsinore,92580,http://www.steppingstonespreschoolcare.com/
Alta Vista Elementary,Redondo Beach,90277,https://altavista.rbusd.org/
The Academy of Alameda,Alameda,94501,https://aoaschools.org/
Bowman Charter,Auburn,95603,https://www.ackerman.k12.ca.us/
CHIME Institute's Schwarzenegger Community,Woodland Hills,91364,http://www.chimeinstitute.org/
Wakefield Elementary,Turlock,95380,https://www.turlock.k12.ca.us/Wakefield
Bonsall High,Bonsall,92003,http://www.bonsallhs.com/
Thomas S. Hart Middle,Pleasanton,94588,https://www.hartmiddleschool.org/
Vintage Hills Elementary,Pleasanton,94566,https://vintagehills.pleasantonusd.net/
MethodSchools,El Cajon,92019,https://www.methodschools.org/locations
Vanguard Preparatory,Apple Valley,92308,https://sites.google.com/avusd.org/vanguardpreparatory-new/home
Antelope Creek Elementary,Rocklin,95677,https://aces.rocklinusd.org/
Ynez Elementary,Monterey Park,91754,https://www.ynezelementary.org/
Alliance Margaret M. Bloomfield Technology Academy High,Huntington Park,90255,https://www.bloomfieldhs.org/
Dos Palos Elementary,Dos Palos,93620,https://dpe.dpol.net/
Inspire School of Arts and Sciences,Chico,95926,https://www.inspirechico.org/
Noralto Elementary,Sacramento,95815,https://www.greatschools.org/california/sacramento/24103-Noralto-Elementary-School/
