Ramona Community Montessori,Ramona,92065,https://rcms.ramonausd.net/,Yes
Rosedale Middle,Bakersfield,93312,https://www.ruesd.net/rosedalemiddle,Yes
Lemonwood Elementary,Oxnard,93033,https://www.oxnardsd.org/Domain/956,Yes
Decker Elementary,Pomona,91766,https://decker.pusd.org/,Yes
Seaside High,Seaside,93955,https://shs.mpusd.net/,Yes
Sunnymead Elementary,Moreno Valley,92553,https://sunnymead.mvusd.net/,Yes
Bertrand Avenue Elementary,Reseda,91335,https://bertrandes-lausd-ca.schoolloop.com/,Yes
Rio Mesa High,Oxnard,93030,https://www.riomesahigh.us/,Yes
Plainview Academic Charter Academy,Tujunga,91042,https://plainviewave-lausd-ca.schoolloop.com/,Yes
Marguerite Poindexter LaMotte Elementary,Los Angeles,90037,https://lamottees-lausd-ca.schoolloop.com/,Yes
Little Shasta Elementary,Montague,96064,https://lse-lsesd-ca.schoolloop.com/,Yes
Lake Balboa College Preparatory Magnet K-12,Lake Balboa,91406,https://valleyaltmag-lausd-ca.schoolloop.com/,Yes
Anderson (Alex) Elementary,San Jose,95123,https://anderson.ogsd.net/,Yes
Point Arena High,Point Arena,95468,http://pointarenaschools.org/pahs/,Yes
Barfield Elementary,Pomona,91767,https://barfield.pusd.org/,Yes
Mable Barron,Stockton,95219,https://mb.lusd.net/,Yes
Sixty-Sixth Street Elementary,Los Angeles,90003,https://66street-lausd-ca.schoolloop.com/,Yes
Community High (Continuation),Pacific Grove,93950,https://pgchs.pgusd.org/,Yes
Del Rey Woods Elementary,Seaside,93955,https://delreywoods.mpusd.net/,Yes
Napa Valley Independent Studies,Napa,94558,https://nva-nvusd-ca.schoolloop.com/,Yes
Evelyn Hanshaw Middle,Modesto,95358,https://hanshaw.mcs4kids.com/,Yes
Kingsley Elementary,Montclair,91763,https://www.omsd.net/kingsley,Yes
Marquez Charter,Pacific Palisades,90272,https://www.marquezcharter.org/,Yes
Vista Heights Middle,Moreno Valley,92557,https://vistaheights.mvusd.net/,Yes
MacArthur Park Elem Sch for the Visual and Perf Arts,Los Angeles,90057,https://www.macarthurparkes.org/,Yes
Lakeview Middle,Watsonville,95076,https://lkv-pajaro-ca.schoolloop.com/,Yes
Magnolia Elementary,Riverside,92506,http://magnolia.riversideunified.org/,Yes
Juana Briones Elementary,Palo Alto,94306,https://briones.pausd.org/,Yes
Rising Sun,Vernalis,95385,http://risingsun.patterson.k12.ca.us/,Yes
Horace Ensign Intermediate,Newport Beach,92663,https://ensign.nmusd.us/,Yes
Woodside Elementary,Concord,94518,https://woes-mdusd-ca.schoolloop.com/,Yes
Northgate High,Walnut Creek,94598,https://northgatehighschool.org/,Yes
Broadacres Avenue Elementary,Carson,90746,https://broadacresavees-lausd-ca.schoolloop.com/,Yes
Main Avenue Elementary,Sacramento,95838,https://main.robla.k12.ca.us/,Yes
Winter Gardens Elementary,Los Angeles,90022,https://wge-montebellousd-ca.schoolloop.com/,Yes
Fred T. Korematsu Middle,El Cerrito,94530,https://www.wccusd.net/korematsu,Yes
West County Mandarin,Richmond,94805,https://wcmspta.org/,Yes
Rio Vista Elementary,North Hollywood,91602,https://riovistaes-lausd-ca.schoolloop.com/,Yes
Arroyo Seco Elementary,Livermore,94550,https://www.livermoreschools.org/seco,Yes
Garden Road Elementary,Poway,92064,https://www.powayusd.com/en-US/Schools/ES/GRES/Home,Yes
Franklin Classical Middle,Long Beach,90802,https://lbfranklin.schoolloop.com/,Yes
Mira Vista Elementary,Richmond,94805,https://www.miravistaschool.com/,Yes
Independence Continuation,Lake Balboa,91406,https://ichs-lausd-ca.schoolloop.com/,Yes
Red Bluff High,Red Bluff,96080,http://rbhs.rbhsd.org/,Yes
Florence Griffith Joyner Elementary,Los Angeles,90002,https://joyner-lausd-ca.schoolloop.com/,Yes
Granada Elementary,Granada Hills,91344,https://granadaes-lausd-ca.schoolloop.com/,Yes
Andasol Avenue Elementary,Northridge,91325,https://www.andasolelementary.org/,Yes
Huntington Park Senior High,Huntington Park,90255,https://huntingtonparkhs-lausd-ca.schoolloop.com/,Yes
Stone Ranch Elementary,San Diego,92127,https://www.powayusd.com/en-US/Schools/ES/SRES/Home,Yes
Northridge Academy High,Northridge,91325,https://www.northridgeacademyhs.org/,Yes
Laurel Elementary,Atherton,94027,https://district.mpcsd.org/Laurel,Yes
Alta Sierra Elementary,Grass Valley,95949,https://altasierra.prsd.us/,Yes
Ocean Alternative Education Center,Santa Cruz,95062,https://oc-losd-ca.schoolloop.com/,Yes
Ravenswood Middle,East Palo Alto,94303,http://ravenswoodms.ravenswoodschools.org/,Yes
Educational Partnership High,Long Beach,90813,https://ephs-lbusd-ca.schoolloop.com/,Yes
Martha Escutia Primary Center,Bell,90201,https://marthaescutiapc-lausd-ca.schoolloop.com/,Yes
Coyote Valley Elementary,Hidden Valley Lake,95467,https://cves.middletownusd.org/home/100-word-list,Yes
Los Gatos High,Los Gatos,95030,http://lghs.net/,Yes
Wild Rose School of Creative,Monrovia,91016,https://wildrose.monroviaschools.net/,Yes
Pacoima Middle,Pacoima,91331,https://www.pacoima-ms.net/,Yes
Erwin Elementary,Van Nuys,91401,https://erwines-lausd-ca.schoolloop.com/,Yes
Rosedale-North Elementary,Bakersfield,93312,https://www.ruesd.net/rosedalenorth,Yes
New Jerusalem,Tracy,95304,http://www.newjfalcons.com/,Yes
Monroe Elementary,Fresno,93725,http://www.monroe.k12.ca.us/,Yes
Pleasant Grove Middle,Rescue,95672,http://www.pleasantgrovepumas.org/,Yes
Madison Park Academy TK-5,Oakland,94603,https://www.ousd.org/mpaprimary,Yes
John R. Wooden High,Reseda,91335,http://www.jrwhs.com/,Yes
Frank J. Zamboni,Paramount,90723,https://zamboni.pusdschools.net/,Yes
Ranch Hills Elementary,Pomona,91766,https://ranchhills.pusd.org/,Yes
Franklin Avenue Elementary,Los Angeles,90027,https://www.franklinavenueschool.org/,Yes
Newcastle Charter,Newcastle,95658,https://nec.newcastledistrict.org/,Yes
Aptos High,Aptos,95003,https://www.aptoshs.net/,Yes
Riverside Meadows Intermediate,Plumas Lake,95961,http://rsm.plusd.org/,Yes
Middleton Primary Center,Huntington Park,90255,https://middletonpc-lausd-ca.schoolloop.com/,Yes
Foothill Elementary,Monterey,93940,https://foothill.mpusd.net/,Yes
Roscomare Road Elementary,Los Angeles,90077,https://www.roscomareroadschool.net/,Yes
Signal Hill Elementary,Signal Hill,90755,https://signalhill-lbusd-ca.schoolloop.com/,Yes
Hollydale,South Gate,90280,https://hollydale.pusdschools.net/,Yes
Park Village Elementary,San Diego,92129,https://www.powayusd.com/en-US/Schools/ES/PVES/Home,Yes
Garfield Elementary,Long Beach,90810,https://garfield-lbusd-ca.schoolloop.com/,Yes
Creekside Elementary,Moreno Valley,92553,https://creekside.mvusd.net/,Yes
New River Elementary,Norwalk,90650,https://www.newriverelementary.org/,Yes
Garey High,Pomona,91766,https://garey.pusd.org/,Yes
Harbor City Elementary,Harbor City,90710,https://harborcity-lausd-ca.schoolloop.com/,Yes
Clement Middle,Redlands,92374,https://www.redlandsusd.net/clement,Yes
Nichols Elementary,Oceanside,92057,https://nichols-ousd-ca.schoolloop.com/,Yes
Linscott Charter,Watsonville,95076,https://www.linscott.pvusd.net/,Yes
Judkins Middle,Pismo Beach,93449,https://judkins.luciamarschools.org/,Yes
Carver Elementary,Long Beach,90808,https://carver-lbusd-ca.schoolloop.com/,Yes
Ethan A Chase Middle,Menifee,92585,https://www.romoland.net/Domain/8,Yes
Morse Elementary,Placentia,92870,https://www.morseschool.net/,Yes
E. Los Angeles Renaiss Acad at Esteban E. Torres High #2,Los Angeles,90063,https://renaissance-lausd-ca.schoolloop.com/,Yes
Grover Heights Elementary,Grover Beach,93433,https://groverheights.luciamarschools.org/,Yes
Foothill Elementary,Pittsburg,94565,https://www.pittsburg.k12.ca.us/foothill,Yes
Ardis G. Egan Junior High,Los Altos,94022,https://www.eganschool.org/,Yes
Sunland Elementary,Sunland,91040,http://sunlandes-lausd-ca.schoolloop.com/,Yes
City Terrace Elementary,Los Angeles,90063,http://cityterraceelementary.weebly.com/,Yes
Grand View Boulevard Elementary,Los Angeles,90066,https://www.grandviewelementary.org/,Yes
Middletown High,Middletown,95461,https://mhs.middletownusd.org/,Yes
Southshore Elementary,Menifee,92584,https://www.menifeeusd.org/sse/,Yes
Anna McKenney Intermediate,Marysville,95901,http://mckenney.mjusd.com/,Yes
Pope Valley Elementary,Pope Valley,94567,http://www.pvk8.org/,Yes
Village Elementary Charter,Santa Rosa,95405,https://www.rvusd.org/o/village,Yes
UCLA Community K-12,Los Angeles,90005,https://uclacs.org/,Yes
Highland Elementary,Seaside,93955,https://highland.mpusd.net/,Yes
Granada High,Livermore,94550,https://www.livermoreschools.org/granadahigh,Yes
E. A. Hall Middle,Watsonville,95076,https://eah-pajaro-ca.schoolloop.com/,Yes
Bear River High,Grass Valley,95949,https://bearriver.njuhsd.com/,Yes
Lu Sutton Elementary,Novato,94947,https://lusutton.nusd.org/,Yes
Princeton Elementary,Princeton,95970,https://www.pjusd.org/es-welcome,Yes
Madera High,Madera,93637,https://www.madera.k12.ca.us/Domain/47,Yes
Studebaker Elementary,Norwalk,90650,https://studebaker.llcsd.net/,Yes
Washington Elementary,Pomona,91766,https://washington.pusd.org/,Yes
Griffith Middle,Los Angeles,90022,https://griffithms-lausd-ca.schoolloop.com/,Yes
Sven Lokrantz Special Education Center,Reseda,91335,https://lokrantzsec-lausd-ca.schoolloop.com/,Yes
Palmyra Elementary,Orange,92866,https://www.orangeusd.org/palmyra-elementary-school,Yes
Valley View High,Moreno Valley,92555,https://valleyview.mvusd.net/,Yes
Lone Pine High,Lone Pine,93545,https://lphs-lpusd-ca.schoolloop.com/,Yes
South Lindhurst Continuation High,Olivehurst,95961,http://southlindhurst.mjusd.com/,Yes
Cesar E. Chavez Elementary,Oxnard,93030,https://www.oxnardsd.org/Domain/76,Yes
Caroldale Learning Community,Carson,90745,https://caroldalelc-lausd-ca.schoolloop.com/,Yes
David Starr Jordan Senior High,Los Angeles,90002,https://jhs-lausd-ca.schoolloop.com/,Yes
Henderson,Lodi,95242,https://henderson.lodiusd.net/,Yes
Santa Rita Elementary,Los Altos,94022,https://www.santaritaschool.org/,Yes
Ronald E. McNair High,Stockton,95210,https://mcnair.lodiusd.net/,Yes
Henry M. Gunn High,Palo Alto,94306,https://gunn.pausd.org/,Yes
John F. Kennedy Elementary,Newark,94560,https://kennedy.newarkunified.org/,Yes
Kenilworth Junior High,Petaluma,94954,https://www.petalumacityschools.org/Kenilworth,Yes
Rancho del Mar High (Continuation),Rolling Hills,90274,https://rdm.pvpusd.net/,Yes
South Park Elementary,Los Angeles,90003,https://southpark-lausd-ca.schoolloop.com/,Yes
Wilcox Elementary,Montebello,90640,https://wie-montebellousd-ca.schoolloop.com/,Yes
Manzanita Elementary,Gridley,95948,http://www.manzanitaelementaryschool.com/,Yes
Western Avenue Technology Magnet,Los Angeles,90062,https://waes-lausd-ca.schoolloop.com/,Yes
Lincoln Elementary,Stockton,95207,https://le.lusd.net/,Yes
Estancia High,Costa Mesa,92627,https://estancia.nmusd.us/,Yes
Raisin City Elementary,Raisin City,93652,http://www.raisincity.k12.ca.us/,Yes
West Athens Elementary,Los Angeles,90044,https://westathenses-lausd-ca.schoolloop.com/,Yes
Cobb Mountain Elementary,Cobb,95426,https://cobb.middletownusd.org/,Yes
Paradise Senior High,Paradise,95969,http://phs.pusdk12.org/,Yes
Pine Hollow Middle,Concord,94521,https://pihms-mdusd-ca.schoolloop.com/,Yes
Flory Academy of Sciences and Technology,Moorpark,93021,https://fls-moorpark-ca.schoolloop.com/,Yes
Gateway to College at Laney College,Oakland,94607,https://laney.edu/gateway/,Yes
Olivehurst Elementary,Olivehurst,95961,http://olivehurst.mjusd.com/,Yes
Bear Valley Elementary,Moreno Valley,92553,https://bearvalley.mvusd.net/,Yes
Gompers K-8,Lakewood,90713,https://lbgompers.schoolloop.com/,Yes
Enadia Way Technology Charter,West Hills,91307,https://www.enadiaway.org/,Yes
University Pathways Medical Magnet Academy,Los Angeles,90061,https://www.upmedicalmagnet.org/,Yes
Oak Park Neighborhood Learning,Oak Park,91377,https://www.oakparkusd.org/Domain/622,Yes
Olga L. Reed Elementary,Los Alamos,93440,http://olgareed.orcuttschools.net/,Yes
Oakland Technical High,Oakland,94611,https://oaklandtech.com/staff/blog/home/home-page-02/,Yes
Patterson High,Patterson,95363,http://pattersonhigh.patterson.k12.ca.us/,Yes
New School Community Day,Watsonville,95076,https://new-pajaro-ca.schoolloop.com/,Yes
Amanecer Primary Center,Los Angeles,90023,https://amanecerpc-lausd-ca.schoolloop.com/,Yes
Laurel Elementary,Oceanside,92058,https://laurel-ousd-ca.schoolloop.com/,Yes
Montecito High (Continuation),Ramona,92065,https://mhs.ramonausd.net/,Yes
John C. Fremont Senior High,Los Angeles,90003,https://www.fremonths.org/,Yes
Hillcrest Elementary,Oakland,94618,http://hillcrestpta.org/,Yes
Cortez Elementary,Pomona,91768,https://cortez.pusd.org/,Yes
Gardner Bullis Elementary,Los Altos Hills,94022,https://www.gardnerbullis.org/,Yes
Math Science & Technology Magnet Academy at Roosevelt High,Los Angeles,90033,https://www.mstmaatroosevelt.org/,Yes
Jefferson Elementary,Pasadena,91106,https://www.pusd.us/jefferson,Yes
Delevan Drive Elementary,Los Angeles,90065,https://www.delevandriveelementary.org/,Yes
Sotomayor Arts and Sciences Magnet,Los Angeles,90065,https://www.sotomayor.la/,Yes
Glenn Hammond Curtiss Middle,Carson,90746,https://curtiss-lausd-ca.schoolloop.com/,Yes
McPherson Elementary,Napa,94558,https://mces-nvusd-ca.schoolloop.com/,Yes
Beckford Charter for Enriched Studies,Northridge,91326,https://beckford-lausd-ca.schoolloop.com/,Yes
Twentynine Palms Junior High,Twentynine Palms,92277,http://www.morongousd.com/twentyninepalmsjuniorhighschool_home.aspx,Yes
Julia Morgan Elementary,Stockton,95209,https://juliamorgan.lodiusd.net/,Yes
Libby Elementary,Oceanside,92057,https://libby-ousd-ca.schoolloop.com/,Yes
Sci Tech Engr Arts and Math at Legacy High Sch Complex,South Gate,90280,https://legacyhs-lausd-ca.schoolloop.com/,Yes
Almondale Elementary,Bakersfield,93312,https://www.ruesd.net/almondale,Yes
Coeur D'Alene Avenue Elementary,Venice,90291,https://cdavenice.org/,Yes
Highland Park Continuation,Los Angeles,90042,https://highlandparkhs-lausd-ca.schoolloop.com/,Yes
Loyola Village Fine And Performing Arts Magnet,Los Angeles,90045,https://www.loyolavillageartsmagnet.org/,Yes
Mary McLeod Bethune Middle,Los Angeles,90003,https://www.bethunems.org/,Yes
J. H. McGaugh Elementary,Seal Beach,90740,https://mcgaugh.losal.org/,Yes
Quincy Junior/Senior High,Quincy,95971,https://qhs.pcoe.k12.ca.us/,Yes
Live Oak High,Morgan Hill,95037,https://liveoak.mhusd.org/,Yes
Berlyn Elementary,Ontario,91764,https://www.omsd.net/Berlyn,Yes
Lawrence Elementary,Livermore,94551,https://www.livermoreschools.org/lawrence,Yes
Belmont Senior High,Los Angeles,90026,https://www.belmonthighschool.org/,Yes
Rancho Vista Elementary,Rolling Hills Estates,90274,https://ranchovista.pvpusd.net/,Yes
Oasis Elementary,Twentynine Palms,92277,http://www.morongousd.com/oasiselementaryschool_home.aspx,Yes
Petaluma High,Petaluma,94952,https://www.petalumacityschools.org/petalumahigh,Yes
University Heights Middle,Riverside,92507,http://uni.riversideunified.org/,Yes
Eastin Arcola,Madera,93637,https://www.madera.k12.ca.us/eastin-arcola,Yes
Del Rio Elementary,Bakersfield,93314,https://www.ruesd.net/delrio,Yes
Robert Randall Elementary,Milpitas,95035,https://randall.musd.org/,Yes
Jackson Elementary,El Dorado Hills,95762,http://www.myjacksonelementary.com/,Yes
Chester Junior/Senior High,Chester,96020,https://chs.pcoe.k12.ca.us/,Yes
Back Bay High,Costa Mesa,92627,https://backbay.nmusd.us/,Yes
Bryant Elementary,Riverside,92501,http://bryant.riversideunified.org/,Yes
Gledhill Street Elementary,North Hills,91343,https://gledhillesmagnet-lausd-ca.schoolloop.com/,Yes
Jackson Academy of Music and Math (JAMM),Morgan Hill,95037,https://jackson.mhusd.org/,Yes
Las Posas Elementary,Camarillo,93010,https://www.pleasantvalleysd.org/lasposas,Yes
Armstrong Elementary,Diamond Bar,91765,https://armstrong.pusd.org/,Yes
Taylor Street Elementary,Sacramento,95838,https://taylor.robla.k12.ca.us/,Yes
Kamala Elementary,Oxnard,93033,https://www.oxnardsd.org/KamalaElementary,Yes
